gid,pop2009,county,subcounty,ward,uid,scuid,cuid,voters,david_waih,george_waj,raila_odin,reuben_kig,william_ru
1933,19426,Kisumu,Muhoroni Sub County,Miwani Ward,PoYQc8biHf3,NmbwkQ5r5cB,tAbBVBbueqD,,,,,,
1934,26307,Kisumu,Muhoroni Sub County,Ombeyi Ward,cnOFVqKDVEi,NmbwkQ5r5cB,tAbBVBbueqD,,,,,,
1935,32496,Kisumu,Muhoroni Sub County,Masogo/nyang'oma Ward,FFfi4zTqdH2,NmbwkQ5r5cB,tAbBVBbueqD,,,,,,
1936,33078,Kisumu,Muhoroni Sub County,Chemelil Ward,WzjCQ2bnOk7,NmbwkQ5r5cB,tAbBVBbueqD,,,,,,
1937,34457,Kisumu,Muhoroni Sub County,Muhoroni Koru Ward,cyChGO6tdNS,NmbwkQ5r5cB,tAbBVBbueqD,,,,,,
1938,17322,Kisumu,Nyakach Sub County,South West Nyakach Ward,oTl0WEQrKtX,kBQIjtWUBqj,tAbBVBbueqD,,,,,,
1939,31829,Kisumu,Nyakach Sub County,North Nyakach Ward,G2B9ridstXR,kBQIjtWUBqj,tAbBVBbueqD,,,,,,
1940,26960,Kisumu,Nyakach Sub County,Central Nyakach Ward,go41UxgIdh5,kBQIjtWUBqj,tAbBVBbueqD,,,,,,
1941,26403,Kisumu,Nyakach Sub County,West Nyakach Ward,cSmqxMnL3hd,kBQIjtWUBqj,tAbBVBbueqD,,,,,,
1942,30527,Kisumu,Nyakach Sub County,South East Nyakach Ward,TAZBFBDq6KC,kBQIjtWUBqj,tAbBVBbueqD,,,,,,
1943,26071,Kisumu,Nyando Sub County,Awasi/onjiko Ward,Vi7hrFiryu0,iRK9uABUTVZ,tAbBVBbueqD,,,,,,
1944,36306,Kisumu,Nyando Sub County,Ahero Ward,F1etBBfosCl,iRK9uABUTVZ,tAbBVBbueqD,,,,,,
1945,43300,Nyamira,Masaba North Sub County,Rigoma Ward,oq5P0uoHv4U,Qn5Fff2lIDz,uepLTG8wGWJ,,,,,,
1946,32305,Nyamira,Masaba North Sub County,Gachuba Ward,PLayyGokkLa,Qn5Fff2lIDz,uepLTG8wGWJ,,,,,,
1947,35307,Nyamira,Manga Sub County,Kamera Ward,ZJdVAPAukav,f3AcdRzgTwz,uepLTG8wGWJ,,,,,,
1948,22263,Nyamira,Manga Sub County,Magombo Ward,s7u7anGLs0p,f3AcdRzgTwz,uepLTG8wGWJ,,,,,,
1949,30289,Nyamira,Manga Sub County,Manga Ward,zfVQ2KNTfgY,f3AcdRzgTwz,uepLTG8wGWJ,,,,,,
1950,35672,Nyamira,Masaba North Sub County,Gesima Ward,sHxQtj2KMIR,Qn5Fff2lIDz,uepLTG8wGWJ,,,,,,
1951,32676,Nyamira,Nyamira Sub County,Nyamaiya Ward,Av8d3lmuaua,cxjRPbvhjzr,uepLTG8wGWJ,,,,,,
1952,41826,Nyamira,Nyamira Sub County,Bogichora Ward,odXKgaPu8B0,cxjRPbvhjzr,uepLTG8wGWJ,,,,,,
1953,39758,Nyamira,Nyamira Sub County,Bosamaro Ward,b3aaM8BOTDz,cxjRPbvhjzr,uepLTG8wGWJ,,,,,,
1954,25836,Nyamira,Nyamira Sub County,Bonyamatuta Ward,d7n8GfG2cFO,cxjRPbvhjzr,uepLTG8wGWJ,,,,,,
1955,19577,Nyamira,Nyamira Sub County,Township Ward,tjmkRVSEHwx,cxjRPbvhjzr,uepLTG8wGWJ,,,,,,
1956,27598,Nyamira,Nyamira North Sub County,Itibo Ward,ojhmHJxovB6,v5qbFUgfIoF,uepLTG8wGWJ,,,,,,
1957,17252,Nyamira,Nyamira North Sub County,Bomwagamo Ward,Z4MKjHrF1wJ,v5qbFUgfIoF,uepLTG8wGWJ,,,,,,
1958,32482,Nyamira,Nyamira North Sub County,Bokeira Ward,nvxLbNo63Zw,v5qbFUgfIoF,uepLTG8wGWJ,,,,,,
1959,18362,Nyamira,Nyamira North Sub County,Magwagwa Ward,AAVwWFH70cF,v5qbFUgfIoF,uepLTG8wGWJ,,,,,,
1960,26659,Nyamira,Nyamira North Sub County,Ekerenyo Ward,QcYbNJ5Z88l,v5qbFUgfIoF,uepLTG8wGWJ,,,,,,
1961,18976,Nyamira,Borabu Sub County,Mekenene Ward,UZzNEWFdz58,ABuzigW8Lzw,uepLTG8wGWJ,,,,,,
1962,43664,Nyamira,Borabu Sub County,Kiabonyoru Ward,ZHnLneFdqXj,ABuzigW8Lzw,uepLTG8wGWJ,,,,,,
1963,27495,Nyamira,Borabu Sub County,Nyansiongo Ward,pjOkCmcntm6,ABuzigW8Lzw,uepLTG8wGWJ,,,,,,
1964,26955,Nyamira,Borabu Sub County,Esise Ward,yCs7obwONR9,ABuzigW8Lzw,uepLTG8wGWJ,,,,,,
1965,20618,Kisii,Bonchari  Sub County,Bomariba Ward,lRfveTknPgF,zCCIu1Vi3Wh,sPkRcDvhGWA,,,,,,
1966,27694,Kisii,Bonchari  Sub County,Bogiakumu Ward,JKJtpBP77A1,zCCIu1Vi3Wh,sPkRcDvhGWA,,,,,,
1967,31952,Kisii,Bonchari  Sub County,Bomorenda Ward,MyzWMCaSFlX,zCCIu1Vi3Wh,sPkRcDvhGWA,,,,,,
1968,34351,Kisii,Bonchari  Sub County,Riana Ward,f2pOlRPY9gE,zCCIu1Vi3Wh,sPkRcDvhGWA,,,,,,
1969,32115,Kisii,South Mugirango Sub County,Tabaka Ward,e0kbTojCjio,WHG67QCDRS9,sPkRcDvhGWA,,,,,,
1970,19866,Kisii,South Mugirango Sub County,Boikanga Ward,OrArvkA4MbA,WHG67QCDRS9,sPkRcDvhGWA,,,,,,
1971,26139,Kisii,South Mugirango Sub County,Bogetenga Ward,NZLSKCRL1O0,WHG67QCDRS9,sPkRcDvhGWA,,,,,,
1972,39413,Kisii,South Mugirango Sub County,Borabu Chitago Ward,fBGAi2rHJgE,WHG67QCDRS9,sPkRcDvhGWA,,,,,,
1973,26611,Kisii,South Mugirango Sub County,Moticho Ward,nbMilBEW7vk,WHG67QCDRS9,sPkRcDvhGWA,,,,,,
1974,14905,Kisii,South Mugirango Sub County,Getenga Ward,lY9h6WKKqjC,WHG67QCDRS9,sPkRcDvhGWA,,,,,,
1975,33499,Kisii,Bomachoge Borabu Sub County,Bokimonge Ward,F0FgIasVA92,ntRK47D5dYL,sPkRcDvhGWA,,,,,,
1976,33703,Kisii,Bomachoge Borabu Sub County,Magenche Ward,DHNNNbrtKX9,ntRK47D5dYL,sPkRcDvhGWA,,,,,,
1977,18492,Kisii,Bobasi Sub County,Masige West Ward,kNhuVMT4NIA,cooDDG3Lh3A,sPkRcDvhGWA,,,,,,
1978,19170,Kisii,Bobasi Sub County,Masige East Ward,ZmF6haTsiNT,cooDDG3Lh3A,sPkRcDvhGWA,,,,,,
1979,23346,Kisii,Bobasi Sub County,Basi Central Ward,UGCnusbnkFI,cooDDG3Lh3A,sPkRcDvhGWA,,,,,,
1980,31088,Kisii,Bobasi Sub County,Nyacheki Ward,oAXSVQp3K0O,cooDDG3Lh3A,sPkRcDvhGWA,,,,,,
1981,34166,Kisii,Bobasi Sub County,Bassi Bogetaorio Ward,u15fCmBOYHT,cooDDG3Lh3A,sPkRcDvhGWA,,,,,,
1982,22004,Kisii,Bobasi Sub County,Bobasi Chache Ward,Xwhn2CB2cZ3,cooDDG3Lh3A,sPkRcDvhGWA,,,,,,
1983,21246,Kisii,Bobasi Sub County,Sameta Mokwerero Ward,qH2ke0Qrbu7,cooDDG3Lh3A,sPkRcDvhGWA,,,,,,
1984,20562,Kisii,Bobasi Sub County,Bobasi Boitangare Ward,wXOHBThI5Kf,cooDDG3Lh3A,sPkRcDvhGWA,,,,,,
1985,23482,Kisii,Bomachoge Chache Sub County,Majoge Basi Ward,fOorbUi6HUx,YqYSkwmOtiR,sPkRcDvhGWA,,,,,,
1986,33197,Kisii,Bomachoge Chache Sub County,Boochi Tendere Ward,R8gqeFZV0qT,YqYSkwmOtiR,sPkRcDvhGWA,,,,,,
1987,36851,Kisii,Bomachoge Chache Sub County,Bosoti Sengera Ward,BNC4x8wPAsw,YqYSkwmOtiR,sPkRcDvhGWA,,,,,,
1988,27724,Kisii,Nyaribari Masaba Sub County,Ichuni Ward,TSCRn3jEAXw,A6Sj8RumZ0m,sPkRcDvhGWA,,,,,,
1989,21526,Kisii,Nyaribari Masaba Sub County,Nyamasibi Ward,CbtRAlHp1JA,A6Sj8RumZ0m,sPkRcDvhGWA,,,,,,
1990,26013,Kisii,Nyaribari Masaba Sub County,Masimba Ward,CDUIv5RI0VU,A6Sj8RumZ0m,sPkRcDvhGWA,,,,,,
1991,25821,Kisii,Nyaribari Masaba Sub County,Gesusu Ward,GC3CIljaAjo,A6Sj8RumZ0m,sPkRcDvhGWA,,,,,,
1992,20986,Kisii,Nyaribari Masaba Sub County,Kiamokama Ward,cpLjDOte8ze,A6Sj8RumZ0m,sPkRcDvhGWA,,,,,,
1993,29338,Kisii,Nyaribari Chache  Sub County,Bobaracho Ward,H5US8Zu9bIJ,fFh3beH29fD,sPkRcDvhGWA,,,,,,
1994,32203,Kisii,Nyaribari Chache  Sub County,Kisii Central Ward,IO0zXx5HVO2,fFh3beH29fD,sPkRcDvhGWA,,,,,,
1995,15024,Kisii,Nyaribari Chache  Sub County,Keumbu Ward,fsE425Pq6Bo,fFh3beH29fD,sPkRcDvhGWA,,,,,,
1996,13102,Kisii,Nyaribari Chache  Sub County,Kiogoro Ward,o25UHSbQwGY,fFh3beH29fD,sPkRcDvhGWA,,,,,,
1997,19368,Kisii,Nyaribari Chache  Sub County,Birongo Ward,g8iPQGXNRmg,fFh3beH29fD,sPkRcDvhGWA,,,,,,
128,8757,TAITA TAVETA,Voi Sub County,Marungu Ward,mvDV6e04X7a,yoGLpCTgjed,QyGNX2DpR4h,,,,,,
2063,30751,Nairobi,Embakasi East Sub County,Lower Savanna Ward,Qjd5eRv25sb,gD4xxgDGJ4Y,jkG3zaihdSs,,,,,,
2064,34084,Nairobi,Embakasi East Sub County,Embakasi Ward,raV5YKTRCG2,gD4xxgDGJ4Y,jkG3zaihdSs,,,,,,
2065,30950,Nairobi,Embakasi East Sub County,Utawala Ward,rEwQxmUPoZE,gD4xxgDGJ4Y,jkG3zaihdSs,,,,,,
2066,22936,Nairobi,Embakasi East Sub County,Mihango Ward,GwVllI2Zdfe,gD4xxgDGJ4Y,jkG3zaihdSs,,,,,,
130,7875,TAITA TAVETA,Voi Sub County,Ngolia Ward,XzqVKmvJA4m,yoGLpCTgjed,QyGNX2DpR4h,,,,,,
2000,27539,Kisii,Kitutu Chache North Sub County,Sensi Ward,SmXNTLIxvM0,cQkF9l9wePP,sPkRcDvhGWA,,,,,,
2072,44881,Nairobi,Makadara  Sub County,Viwandani Ward,rSGZNHDJ4jJ,wwROy3Qkwin,jkG3zaihdSs,,,,,,
2073,55456,Nairobi,Makadara  Sub County,Harambee Ward,T7AinNTWtXe,wwROy3Qkwin,jkG3zaihdSs,,,,,,
2077,66264,Nairobi,Kamukunji  Sub County,Eastleigh South Ward,zP3xgQdPmJX,qoLIT7y5f5c,jkG3zaihdSs,,,,,,
749,18970,ELGEYO-MARAKWET,Keiyo South Sub County,Kabiemit Ward,ZUMLw8HBqqW,SOEG546PqbA,MqnLxQBigG0,,,,,,
143,10777,GARISSA,Lagdera Sub County,Maalimin Ward,weu7m3lq9xG,J69iWev2zwu,uyOrcHZBpW0,,,,,,
144,19839,GARISSA,Lagdera Sub County,Sabena Ward,bdYNcnPn5ze,J69iWev2zwu,uyOrcHZBpW0,,,,,,
145,9778,GARISSA,Lagdera Sub County,Baraki Ward,phpfjGEVjg8,J69iWev2zwu,uyOrcHZBpW0,,,,,,
765,25403,NANDI,Chesumei Sub County,Chemundu/kapng'etunyi Ward,G1AXnlrNy7a,xLWuQq3DjOR,t0J75eHKxz5,,,,,,
2013,27401,Nairobi,Dagoretti North Sub County,Kawangware Ward,arZgeTW65s5,CcTr4bcVGAG,jkG3zaihdSs,,,,,,
2084,26509,Nairobi,Starehe  Sub County,Landimawe Ward,oYFOeehTMK2,nKHlZyN0lt9,jkG3zaihdSs,,,,,,
2085,53303,Nairobi,Starehe  Sub County,Nairobi South Ward,LYgnp1wcewP,nKHlZyN0lt9,jkG3zaihdSs,,,,,,
2088,37972,Nairobi,Mathare  Sub County,Huruma Ward,LlDgh96665K,gh2kzpOFCeF,jkG3zaihdSs,,,,,,
2131,25580,Uasin Gishu,Soy Sub County,Segeroi/barsombe Ward,LXgF3A1KBLn,lmr1q6dTaso,pZqQRRW7PHP,,,,,,
2132,19183,Uasin Gishu,Soy Sub County,Kipsomba Ward,tSBIbHLo6tl,lmr1q6dTaso,pZqQRRW7PHP,,,,,,
2152,12836,Uasin Gishu,Kapseret Sub County,Megun Ward,gQ7WBbu9IbN,u9yagZzK49q,pZqQRRW7PHP,,,,,,
2159,26673,Narok,Transmara West Sub County,Keyian Ward,mq1FEx5vQZ4,Nb6e34jNGAq,kqJ83J2D72s,,,,,,
2160,24945,Narok,Transmara West Sub County,Angata Barikoi Ward,QYQsVGsbKWg,Nb6e34jNGAq,kqJ83J2D72s,,,,,,
2161,28545,Narok,Transmara West Sub County,Shankoe Ward,L1Lr24F5gyc,Nb6e34jNGAq,kqJ83J2D72s,,,,,,
2162,22843,Narok,Transmara West Sub County,Kimintet Ward,BCIB2lbwUN4,Nb6e34jNGAq,kqJ83J2D72s,,,,,,
2163,35434,Narok,Transmara West Sub County,Lolgorian Ward,jhNc8UIGW4Y,Nb6e34jNGAq,kqJ83J2D72s,,,,,,
2164,26357,Narok,Transmara East Sub County,Iikerin Ward,lQwlJ2oi5zA,PGTkGnIAZuy,kqJ83J2D72s,,,,,,
2165,26773,Narok,Transmara East Sub County,Ololmasani Ward,tVa5R01HhNz,PGTkGnIAZuy,kqJ83J2D72s,,,,,,
2166,17580,Narok,Transmara East Sub County,Mogondo Ward,VcvJbIcShgA,PGTkGnIAZuy,kqJ83J2D72s,,,,,,
2217,27612,Kiambu,Lari Sub County,Kijabe Ward,oA6eNmEvCaj,nCziQtZ49jj,qKzosKQPl6G,,,,,,
2241,13807,Kiambu,Ruiru Sub County,Gatongora Ward,B1GDVDYIGwK,TPRNJqSm4lK,qKzosKQPl6G,,,,,,
306,25703,THARAKA-NITHI,Tharaka North Sub County,Gatunga Ward,Z8xEFHWnQB4,ZNXf7qiVh3t,T4urHM47nlm,,,,,,
307,24273,THARAKA-NITHI,Tharaka North Sub County,Mukothima Ward,l4FVdIFWQov,ZNXf7qiVh3t,T4urHM47nlm,,,,,,
2243,16711,Kiambu,Ruiru Sub County,Kahawa Wendani Ward,w3MNsmpJJHX,TPRNJqSm4lK,qKzosKQPl6G,,,,,,
2274,16273,Kisii,Bomachoge Borabu Sub County,BOOCHI BORABU,iklOZN0Ok77,ntRK47D5dYL,sPkRcDvhGWA,,,,,,
86,19577,TANA RIVER,Garsen Sub County,Kipini east Ward,UD0FqqyuxBJ,Lj0mu9j58Ss,JsH2bnvNt2d,,,,,,
87,16019,TANA RIVER,Garsen Sub County,Garsen south Ward,dckG5TO7hf8,Lj0mu9j58Ss,JsH2bnvNt2d,,,,,,
196,44501,MANDERA,BANISSA,BANISSA,doitLG3v6PZ,hCvlJNjyZna,R6f9znhg37c,,,,,,
197,32078,MANDERA,BANISSA,DERKHALE,C72ryGO9u3f,hCvlJNjyZna,R6f9znhg37c,,,,,,
242,22722,ISIOLO,Isiolo Sub County,BULA PESA,aVUy55683jB,I2LYLqKU6AW,bzOfj0iwfDH,,,,,,
243,4781,ISIOLO,Merti Sub County,CHARI,HTTUdsL0gAm,NrGORu301bx,bzOfj0iwfDH,,,,,,
244,15560,ISIOLO,Merti Sub County,CHERAB,onY1jZ8tPTG,NrGORu301bx,bzOfj0iwfDH,,,,,,
245,5520,ISIOLO,Isiolo Sub County,NGARE MARA,GHmkA5jGVqQ,I2LYLqKU6AW,bzOfj0iwfDH,,,,,,
246,18774,ISIOLO,Isiolo Sub County,BURAT,PwpI3UVqNMb,I2LYLqKU6AW,bzOfj0iwfDH,,,,,,
247,15388,ISIOLO,Isiolo Sub County,OLDONYIRO,ZJgywSuefy6,I2LYLqKU6AW,bzOfj0iwfDH,,,,,,
248,16401,ISIOLO,Garbatulla Sub County,GARBATULLA,PoEBay5v6Vh,ecl4YnDebUi,bzOfj0iwfDH,,,,,,
249,14618,ISIOLO,Garbatulla Sub County,KINNA,um7zkcazal1,ecl4YnDebUi,bzOfj0iwfDH,,,,,,
250,12099,ISIOLO,Garbatulla Sub County,SERICHO,Yqxw7nddfbo,ecl4YnDebUi,bzOfj0iwfDH,,,,,,
193,14837,MANDERA,MANDERA WEST,LAGHSURE,rBlQZ6By4ru,H5RvDZkoDJL,R6f9znhg37c,,,,,,
201,43449,MANDERA,MANDERA NORTH,ASHABITO,YJhdNCfPDKH,jrm0uyLXnC1,R6f9znhg37c,,,,,,
202,33658,MANDERA,MANDERA NORTH,GUTICHA,A4Ko5vFs83F,jrm0uyLXnC1,R6f9znhg37c,,,,,,
212,36794,MANDERA,MANDERA EAST,BULLA MPYA,g1daXHb0Lz0,fGr9rRvaovO,R6f9znhg37c,,,,,,
213,13822,MANDERA,MANDERA EAST,KHALALIO,gVbkohpiw1f,fGr9rRvaovO,R6f9znhg37c,,,,,,
214,12298,MANDERA,MANDERA EAST,NEBOI,UU5663WBF7t,fGr9rRvaovO,R6f9znhg37c,,,,,,
215,45358,MANDERA,MANDERA EAST,TOWNSHIP,dYhEFLJSRYl,fGr9rRvaovO,R6f9znhg37c,,,,,,
216,49098,MANDERA,LAFEY,LIBEHIA,r9itCpitueT,nsfbHBS9tMT,R6f9znhg37c,,,,,,
217,16632,MANDERA,LAFEY,FINO,BRWO7tcujQF,nsfbHBS9tMT,R6f9znhg37c,,,,,,
218,48659,MANDERA,LAFEY,LAFEY,LtPutnKuKqO,nsfbHBS9tMT,R6f9znhg37c,,,,,,
219,24619,MANDERA,LAFEY,WARANKARA,k3FtDRPwlPG,nsfbHBS9tMT,R6f9znhg37c,,,,,,
220,14138,MANDERA,LAFEY,ALANGO GOF,zFbFESCJ8mq,nsfbHBS9tMT,R6f9znhg37c,,,,,,
445,20665,NYANDARUA,Kinangop Sub County,Njabani/kiburu Ward,WntjnQMsI6t,RAnL5kBKMIt,mYZacFNIB3h,,,,,,
637,44233,TURKANA,Turkana South Sub County,Lokichar Ward,Dg2JnSl7lk7,iTw0sFjlqZ2,kphDeKClFch,,,,,,
638,25438,TURKANA,Turkana East Sub County,Kapedo/napeitom Ward,prqcH9XZcQe,dr8gOvVAdiE,kphDeKClFch,,,,,,
733,23898,ELGEYO-MARAKWET,Marakwet East sub-county,Endo Ward,pwYHLOkW31r,EZraJgLdRLX,MqnLxQBigG0,,,,,,
734,15049,ELGEYO-MARAKWET,Marakwet East sub-county,Embobut/Embulot Ward,u6ONpoWIV0d,EZraJgLdRLX,MqnLxQBigG0,,,,,,
735,20111,ELGEYO-MARAKWET,Marakwet West Sub County,Lelan Ward,qsljIZxApCc,fNCuk4Lpsnh,MqnLxQBigG0,,,,,,
2016,40013,Nairobi,Dagoretti North Sub County,Kabiro Ward,Kzpb8gvmSkz,CcTr4bcVGAG,jkG3zaihdSs,,,,,,
2017,17973,Nairobi,Dagoretti South Sub County,Mutu-ini Ward,HuBMlfYHHEy,sqNWYDHZZ6W,jkG3zaihdSs,,,,,,
2018,34014,Nairobi,Dagoretti South Sub County,Ngando Ward,bK37v9AMeU3,sqNWYDHZZ6W,jkG3zaihdSs,,,,,,
2019,65320,Nairobi,Dagoretti South Sub County,Riruta Ward,PTKcICD0k31,sqNWYDHZZ6W,jkG3zaihdSs,,,,,,
2020,32575,Nairobi,Dagoretti South Sub County,Uthiru/ruthimitu Ward,jaQjWqSJPAd,sqNWYDHZZ6W,jkG3zaihdSs,,,,,,
2021,31054,Nairobi,Dagoretti South Sub County,Waithaka Ward,pUKcRGZTyGW,sqNWYDHZZ6W,jkG3zaihdSs,,,,,,
2022,33303,Nairobi,Langata  Sub County,Karen Ward,clyAqa9XVNp,aTGYlhEw2Xx,jkG3zaihdSs,,,,,,
794,15230,BARINGO,Baringo Central Sub County,Sacho Ward,X0OCKVcartn,k7Rj54u6dMx,vvOK1BxTbet,,,,,,
801,9503,BARINGO,Marigat Sub County,Mukutani Ward,sPoq2HB87R1,dSLnPmNlm8Q,vvOK1BxTbet,,,,,,
935,20349,KAJIADO,Loitokitok Sub County,Kimana Ward,REkEoX4PR5g,eyADpAXM834,Hsk1YV8kHkT,,,,,,
821,16201,LAIKIPIA,Laikipia East Sub County,Umande Ward,GpddBXmXl2i,pF6qPMIlHte,xuFdFy6t9AH,,,,,,
822,26077,LAIKIPIA,Laikipia North Sub County,Sosian Ward,Dg8SGNnGQny,RJyUfi5BQUm,xuFdFy6t9AH,,,,,,
823,16002,LAIKIPIA,Laikipia North Sub County,Segera Ward,Kx1h1yqLZh9,RJyUfi5BQUm,xuFdFy6t9AH,,,,,,
824,13715,LAIKIPIA,Laikipia North Sub County,Mugogodo West Ward,Zrkf6cQj2AP,RJyUfi5BQUm,xuFdFy6t9AH,,,,,,
825,23412,LAIKIPIA,Laikipia North Sub County,Mugogodo East Ward,qZ5JBQj1DxJ,RJyUfi5BQUm,xuFdFy6t9AH,,,,,,
927,16470,KAJIADO,Kajiado West Sub County,Iloodokilani Ward,MMPnyemUFot,wYsCfCAUWNB,Hsk1YV8kHkT,,,,,,
928,25451,KAJIADO,Kajiado West Sub County,Magadi Ward,bSdHZBeB5bQ,wYsCfCAUWNB,Hsk1YV8kHkT,,,,,,
929,29587,KAJIADO,Kajiado West Sub County,Ewuaso oonkidong'i Ward,KHFGFujHwZA,wYsCfCAUWNB,Hsk1YV8kHkT,,,,,,
1802,52777,Mombasa,Jomvu  Sub County,Mikindani Ward,AtSX1b8b5wZ,vSISrsNNHwq,wsBsC6gjHvn,,,,,,
1820,25875,Mombasa,Mvita  Sub County,Makadara Ward-mji Wa Kale Ward,lZiLgEqsjq5,C1xuoa1NAMm,wsBsC6gjHvn,,,,,,
1822,27513,Mombasa,Mvita  Sub County,Tononoka Ward,Dvo3BcpbGkD,C1xuoa1NAMm,wsBsC6gjHvn,,,,,,
1823,18806,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward,I1ioJIBPdpG,C1xuoa1NAMm,wsBsC6gjHvn,,,,,,
1824,38834,Mombasa,Mvita  Sub County,Majengo Ward,i1bANekmIzQ,C1xuoa1NAMm,wsBsC6gjHvn,,,,,,
1825,25545,Kilifi,Kilifi North Sub County,Tezo Ward,xmMP1QapXiY,MEkEH8ZmcOU,nrI2khZx3d0,,,,,,
123,14155,TAITA TAVETA,Mwatate Sub County,Chawia Ward,NkcRjTGJbuh,IBDoGsLdhvt,QyGNX2DpR4h,,,,,,
1834,50846,Kilifi,Kilifi South Sub County,Shimo La Tewa Ward,QfHPo7H918V,xWAZBULwGxp,nrI2khZx3d0,,,,,,
1844,43144,Kilifi,Rabai Sub County,Rabai/kisurutini Ward,mi5ayQN77v7,hJf4rt7cvI6,nrI2khZx3d0,,,,,,
1845,31333,Kilifi,Ganze Sub County,Ganze Ward,f51CfBzKknF,x7qUMtZZvo9,nrI2khZx3d0,,,,,,
1848,43543,Kilifi,Ganze Sub County,Sokoke Ward,kpL4HsQ7YZ5,x7qUMtZZvo9,nrI2khZx3d0,,,,,,
1851,32562,Kilifi,Malindi Sub County,Ganda Ward,gWqTliiaRaB,lGg3wEy784X,nrI2khZx3d0,,,,,,
1852,51254,Kilifi,Malindi Sub County,Malindi Town Ward,u6oi5OySCnQ,lGg3wEy784X,nrI2khZx3d0,,,,,,
1856,34597,Kilifi,Magarini Sub County,Gongoni Ward,nsigtOm8lE7,KMWrMZrlO5u,nrI2khZx3d0,,,,,,
1857,43005,Kilifi,Magarini Sub County,Adu Ward,EO3kbx8nZIp,KMWrMZrlO5u,nrI2khZx3d0,,,,,,
1858,25781,Kilifi,Magarini Sub County,Garashi Ward,nResMsI1yRw,KMWrMZrlO5u,nrI2khZx3d0,,,,,,
1859,16317,Kilifi,Magarini Sub County,Sabaki Ward,fXc21yLLxVd,KMWrMZrlO5u,nrI2khZx3d0,,,,,,
1860,31777,Siaya,Alego Usonga Sub County,North Alego Ward,zcpKiQgMNyb,Cu46otDi1RO,u4t9H8XyU9P,,,,,,
1861,46386,Siaya,Alego Usonga Sub County,South East Alego Ward,hMo6PZnvQqb,Cu46otDi1RO,u4t9H8XyU9P,,,,,,
1862,35004,Siaya,Gem Sub County,North Gem Ward,KzqDLd1CVFQ,PKeFksHlJkB,u4t9H8XyU9P,,,,,,
1863,23481,Siaya,Gem Sub County,West Gem Ward,mEZBjj4fLBT,PKeFksHlJkB,u4t9H8XyU9P,,,,,,
1864,23854,Siaya,Gem Sub County,Central Gem Ward,LWXYw2EpuLy,PKeFksHlJkB,u4t9H8XyU9P,,,,,,
1865,23151,Siaya,Gem Sub County,Yala Township Ward,PeEcMfBchbr,PKeFksHlJkB,u4t9H8XyU9P,,,,,,
1866,24764,Siaya,Gem Sub County,East Gem Ward,XM6wZZeKqhk,PKeFksHlJkB,u4t9H8XyU9P,,,,,,
1867,30421,Siaya,Gem Sub County,South Gem Ward,F3o4X4OBHKw,PKeFksHlJkB,u4t9H8XyU9P,,,,,,
1868,28503,Siaya,Bondo Sub County,West Yimbo Ward,NYqz8G2gfEC,JNvqpOnKfGR,u4t9H8XyU9P,,,,,,
1869,20093,Siaya,Bondo Sub County,Central Sakwa Ward,JVz0J1MJJ0V,JNvqpOnKfGR,u4t9H8XyU9P,,,,,,
1870,23260,Siaya,Bondo Sub County,South Sakwa Ward,CRBP2g6KqWH,JNvqpOnKfGR,u4t9H8XyU9P,,,,,,
1871,27189,Siaya,Bondo Sub County,Yimbo East Ward,bxQkw99jktF,JNvqpOnKfGR,u4t9H8XyU9P,,,,,,
1872,25313,Siaya,Bondo Sub County,West Sakwa Ward,uid3Vo2PCsW,JNvqpOnKfGR,u4t9H8XyU9P,,,,,,
1873,33164,Siaya,Bondo Sub County,North Sakwa Ward,EmooFdjzKlm,JNvqpOnKfGR,u4t9H8XyU9P,,,,,,
1874,32886,Siaya,Rarieda Sub County,East Asembo Ward,cfUqqHJA6z4,XcRpb1xsM64,u4t9H8XyU9P,,,,,,
1875,33072,Siaya,Rarieda Sub County,West Asembo Ward,kazFsB6YZ6J,XcRpb1xsM64,u4t9H8XyU9P,,,,,,
1910,40876,Kisumu,Kisumu East Sub County,Kajulu Ward,xyzeTkTa8o7,PRpKwAloU5b,tAbBVBbueqD,,,,,,
1911,21288,Kisumu,Kisumu East Sub County,Kolwa East Ward,kQXcKGM8chb,PRpKwAloU5b,tAbBVBbueqD,,,,,,
1914,31739,Kisumu,Kisumu East Sub County,Kolwa Central Ward,ml7KNIMIuvz,PRpKwAloU5b,tAbBVBbueqD,,,,,,
1916,38128,Kisumu,Kisumu West Sub County,Central Kisumu Ward,Xs7PwQOVMmb,YzEDO9Mq4TR,tAbBVBbueqD,,,,,,
127,20418,TAITA TAVETA,Voi Sub County,Kaloleni  Ward,KrQMvgSyMd7,yoGLpCTgjed,QyGNX2DpR4h,,,,,,
1917,24890,Kisumu,Kisumu West Sub County,North Kisumu Ward,SPH4pigpmjD,YzEDO9Mq4TR,tAbBVBbueqD,,,,,,
1918,22147,Kisumu,Kisumu West Sub County,West Kisumu Ward,DP7qvMiw5Du,YzEDO9Mq4TR,tAbBVBbueqD,,,,,,
1919,23955,Kisumu,Kisumu West Sub County,North West Kisumu Ward,r6rYPoyjxvR,YzEDO9Mq4TR,tAbBVBbueqD,,,,,,
